"Exp(((-2.141047456590244) + (((-0.4808630638806854) * (Id((x0)^(1)))) + (((-0.5723860138461851) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((-3.363604006493562e-3) * (Id((x0)^(2)))) + (((0.4240912568170815) * (Id((x0)^(-2)))) + (((7.559716396509047e-2) * (Exp((x0)^(-1)))) + (((-0.5000000127426444) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-5.5904568013020406e-2) * (Id(((x1)^(2)) * ((x0)^(-1))))) + ((-7.797088549490316e-2) * (Id((x0)^(-3)))))))))))) / ((1.0) + (((1.1447720461052555) * (Id((x0)^(-1)))) + ((0.1118091439351296) * (Id((x0)^(1)))))))","[[-2.141047456590244,-0.4808630638806854,-0.5723860138461851,-3.363604006493562e-3,0.4240912568170815,7.559716396509047e-2,-0.5000000127426444,-5.5904568013020406e-2,-7.797088549490316e-2,1.1447720461052555,0.1118091439351296]]","np.exp(((-2.141047456590244) + (((-0.4808630638806854) * (((x[:,0])**(1)))) + (((-0.5723860138461851) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((-3.363604006493562e-3) * (((x[:,0])**(2)))) + (((0.4240912568170815) * (((x[:,0])**(-2)))) + (((7.559716396509047e-2) * (np.exp((x[:,0])**(-1)))) + (((-0.5000000127426444) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((-5.5904568013020406e-2) * ((((x[:,1])**(2)) * ((x[:,0])**(-1))))) + ((-7.797088549490316e-2) * (((x[:,0])**(-3)))))))))))) / ((1.0) + (((1.1447720461052555) * (((x[:,0])**(-1)))) + ((0.1118091439351296) * (((x[:,0])**(1)))))))"
"Exp(((-2.5434867980649667) + (((-0.6763228288345712) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((6.0909736500506684e-2) * (Exp((x0)^(-1)))) + (((0.4940201092657467) * (Id((x0)^(-2)))) + (((1.7756569272202927e-2) * (Id((x0)^(2)))) + (((6.76190480922434e-5) * (Exp((x0)^(1)))) + (((-0.21843779712731215) * (Id((x0)^(1)))) + (((-9.87302116197783e-4) * (Id((x0)^(3)))) + (((-7.655517928981209e-2) * (Id((x0)^(-3)))) + ((-0.5000000025596959) * (Id(((x1)^(2)) * ((x0)^(-2)))))))))))))) / ((1.0) + (((1.352645664262547) * (Id((x0)^(-1)))) + ((-2.656389344601884e-9) * (Id((x1)^(-1)))))))","[[-2.5434867980649667,-0.6763228288345712,6.0909736500506684e-2,0.4940201092657467,1.7756569272202927e-2,6.76190480922434e-5,-0.21843779712731215,-9.87302116197783e-4,-7.655517928981209e-2,-0.5000000025596959,1.352645664262547,-2.656389344601884e-9]]","np.exp(((-2.5434867980649667) + (((-0.6763228288345712) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((6.0909736500506684e-2) * (np.exp((x[:,0])**(-1)))) + (((0.4940201092657467) * (((x[:,0])**(-2)))) + (((1.7756569272202927e-2) * (((x[:,0])**(2)))) + (((6.76190480922434e-5) * (np.exp((x[:,0])**(1)))) + (((-0.21843779712731215) * (((x[:,0])**(1)))) + (((-9.87302116197783e-4) * (((x[:,0])**(3)))) + (((-7.655517928981209e-2) * (((x[:,0])**(-3)))) + ((-0.5000000025596959) * ((((x[:,1])**(2)) * ((x[:,0])**(-2)))))))))))))) / ((1.0) + (((1.352645664262547) * (((x[:,0])**(-1)))) + ((-2.656389344601884e-9) * (((x[:,1])**(-1)))))))"
"Exp(((0.5250684329378967) + (((-0.3016436177113016) * (Id((x0)^(1)))) + (((-3.396531584512086e-3) * (Exp((x0)^(-3)))) + (((5.032890886374175e-2) * (Exp((x0)^(-2)))) + (((-0.5000000158856349) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((0.896522493005094) * (Id((x0)^(-3)))) + (((2.5142745820394524e-2) * (Id((x0)^(2)))) + (((-1.1905907721037196e-3) * (Id((x0)^(3)))) + (((4.404369789177262) * (Id((x0)^(-1)))) + ((-2.4260851629665994) * (Exp((x0)^(-1))))))))))))) / ((1.0) + (((3.888184831610589e-11) * (Exp((x0)^(2)))) + ((4.3771982011220345e-8) * (Id((x0)^(-2)))))))","[[0.5250684329378967,-0.3016436177113016,-3.396531584512086e-3,5.032890886374175e-2,-0.5000000158856349,0.896522493005094,2.5142745820394524e-2,-1.1905907721037196e-3,4.404369789177262,-2.4260851629665994,3.888184831610589e-11,4.3771982011220345e-8]]","np.exp(((0.5250684329378967) + (((-0.3016436177113016) * (((x[:,0])**(1)))) + (((-3.396531584512086e-3) * (np.exp((x[:,0])**(-3)))) + (((5.032890886374175e-2) * (np.exp((x[:,0])**(-2)))) + (((-0.5000000158856349) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((0.896522493005094) * (((x[:,0])**(-3)))) + (((2.5142745820394524e-2) * (((x[:,0])**(2)))) + (((-1.1905907721037196e-3) * (((x[:,0])**(3)))) + (((4.404369789177262) * (((x[:,0])**(-1)))) + ((-2.4260851629665994) * (np.exp((x[:,0])**(-1))))))))))))) / ((1.0) + (((3.888184831610589e-11) * (np.exp((x[:,0])**(2)))) + ((4.3771982011220345e-8) * (((x[:,0])**(-2)))))))"
"Exp(((-2.456902417835659) + (((-7.858259446734157e-2) * (Id((x0)^(-3)))) + (((-0.2711844250616239) * (Id((x0)^(1)))) + (((-0.4999999986255193) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((4.713982501002445e-2) * (Id((x0)^(2)))) + (((6.828650208307063e-2) * (Exp((x0)^(-1)))) + (((5.17003477260055e-3) * (Id((x1)^(2)))) + (((-0.6474643905440178) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((0.47445268025557735) * (Id((x0)^(-2)))) + ((2.1479434423446464e-5) * (Exp((x0)^(1))))))))))))) / ((1.0) + (((-1.5576472889300419e-9) * (Id((x1)^(1)))) + (((6.237884015748707e-13) * (Exp((x0)^(2)))) + (((-1.397457476126629e-9) * (Exp((x1)^(-1)))) + (((1.2663247742072947e-9) * (Exp((x1)^(-3)))) + (((-1.0340068179078177e-2) * (Id((x0)^(2)))) + ((1.2949287830605183) * (Id((x0)^(-1)))))))))))","[[-2.456902417835659,-7.858259446734157e-2,-0.2711844250616239,-0.4999999986255193,4.713982501002445e-2,6.828650208307063e-2,5.17003477260055e-3,-0.6474643905440178,0.47445268025557735,2.1479434423446464e-5,-1.5576472889300419e-9,6.237884015748707e-13,-1.397457476126629e-9,1.2663247742072947e-9,-1.0340068179078177e-2,1.2949287830605183]]","np.exp(((-2.456902417835659) + (((-7.858259446734157e-2) * (((x[:,0])**(-3)))) + (((-0.2711844250616239) * (((x[:,0])**(1)))) + (((-0.4999999986255193) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((4.713982501002445e-2) * (((x[:,0])**(2)))) + (((6.828650208307063e-2) * (np.exp((x[:,0])**(-1)))) + (((5.17003477260055e-3) * (((x[:,1])**(2)))) + (((-0.6474643905440178) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((0.47445268025557735) * (((x[:,0])**(-2)))) + ((2.1479434423446464e-5) * (np.exp((x[:,0])**(1))))))))))))) / ((1.0) + (((-1.5576472889300419e-9) * (((x[:,1])**(1)))) + (((6.237884015748707e-13) * (np.exp((x[:,0])**(2)))) + (((-1.397457476126629e-9) * (np.exp((x[:,1])**(-1)))) + (((1.2663247742072947e-9) * (np.exp((x[:,1])**(-3)))) + (((-1.0340068179078177e-2) * (((x[:,0])**(2)))) + ((1.2949287830605183) * (((x[:,0])**(-1)))))))))))"
"Exp(((-2.5792373342525377) + (((0.5680584776800293) * (Id((x0)^(-2)))) + (((-0.7262910737985575) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((-0.19387938766637702) * (Id((x0)^(1)))) + (((-0.4999999971051171) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((1.0838874279466698e-3) * (Exp((x0)^(-2)))) + (((-5.672552418425486e-4) * (Id((x0)^(3)))) + (((1.33123216922581e-2) * (Id((x0)^(2)))) + (((1.558037251991884e-8) * (Id((x1)^(-3)))) + ((-6.44053712948578e-2) * (Id((x0)^(-3))))))))))))) / ((1.0) + ((1.4525821455701238) * (Id((x0)^(-1))))))","[[-2.5792373342525377,0.5680584776800293,-0.7262910737985575,-0.19387938766637702,-0.4999999971051171,1.0838874279466698e-3,-5.672552418425486e-4,1.33123216922581e-2,1.558037251991884e-8,-6.44053712948578e-2,1.4525821455701238]]","np.exp(((-2.5792373342525377) + (((0.5680584776800293) * (((x[:,0])**(-2)))) + (((-0.7262910737985575) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((-0.19387938766637702) * (((x[:,0])**(1)))) + (((-0.4999999971051171) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((1.0838874279466698e-3) * (np.exp((x[:,0])**(-2)))) + (((-5.672552418425486e-4) * (((x[:,0])**(3)))) + (((1.33123216922581e-2) * (((x[:,0])**(2)))) + (((1.558037251991884e-8) * (((x[:,1])**(-3)))) + ((-6.44053712948578e-2) * (((x[:,0])**(-3))))))))))))) / ((1.0) + ((1.4525821455701238) * (((x[:,0])**(-1))))))"
"Exp(((-2.5792582864198526) + (((-0.1938733370575973) * (Id((x0)^(1)))) + (((-0.4999999612204359) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((1.331125594735133e-2) * (Id((x0)^(2)))) + (((-0.7262990440884336) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((-5.671740006026604e-4) * (Id((x0)^(3)))) + (((-6.440282675556502e-2) * (Id((x0)^(-3)))) + (((0.5680585514167059) * (Id((x0)^(-2)))) + ((1.0833915665845462e-3) * (Exp((x0)^(-2)))))))))))) / ((1.0) + (((2.2994435550094394e-8) * (Id((x1)^(-1)))) + (((1.4525979272304983) * (Id((x0)^(-1)))) + (((8.578941462777934e-8) * (Id((x0)^(-3)))) + ((8.03687616457438e-10) * (Id(((x1)^(2)) * ((x0)^(-2))))))))))","[[-2.5792582864198526,-0.1938733370575973,-0.4999999612204359,1.331125594735133e-2,-0.7262990440884336,-5.671740006026604e-4,-6.440282675556502e-2,0.5680585514167059,1.0833915665845462e-3,2.2994435550094394e-8,1.4525979272304983,8.578941462777934e-8,8.03687616457438e-10]]","np.exp(((-2.5792582864198526) + (((-0.1938733370575973) * (((x[:,0])**(1)))) + (((-0.4999999612204359) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((1.331125594735133e-2) * (((x[:,0])**(2)))) + (((-0.7262990440884336) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((-5.671740006026604e-4) * (((x[:,0])**(3)))) + (((-6.440282675556502e-2) * (((x[:,0])**(-3)))) + (((0.5680585514167059) * (((x[:,0])**(-2)))) + ((1.0833915665845462e-3) * (np.exp((x[:,0])**(-2)))))))))))) / ((1.0) + (((2.2994435550094394e-8) * (((x[:,1])**(-1)))) + (((1.4525979272304983) * (((x[:,0])**(-1)))) + (((8.578941462777934e-8) * (((x[:,0])**(-3)))) + ((8.03687616457438e-10) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))))))))"
"Exp(((-2.5792785075616353) + (((-0.5000000057148936) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-0.7263059844202542) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((-0.19386701515320703) * (Id((x0)^(1)))) + (((-6.440165928817385e-2) * (Id((x0)^(-3)))) + (((1.3310013812178209e-2) * (Id((x0)^(2)))) + (((1.0833934996399286e-3) * (Exp((x0)^(-2)))) + (((-5.670684168389492e-4) * (Id((x0)^(3)))) + ((0.5680596094139484) * (Id((x0)^(-2)))))))))))) / ((1.0) + (((5.094977581108703e-13) * (Exp((x1)^(2)))) + (((4.676663500902123e-9) * (Exp((x1)^(-2)))) + ((1.4526119791216823) * (Id((x0)^(-1))))))))","[[-2.5792785075616353,-0.5000000057148936,-0.7263059844202542,-0.19386701515320703,-6.440165928817385e-2,1.3310013812178209e-2,1.0833934996399286e-3,-5.670684168389492e-4,0.5680596094139484,5.094977581108703e-13,4.676663500902123e-9,1.4526119791216823]]","np.exp(((-2.5792785075616353) + (((-0.5000000057148936) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((-0.7263059844202542) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((-0.19386701515320703) * (((x[:,0])**(1)))) + (((-6.440165928817385e-2) * (((x[:,0])**(-3)))) + (((1.3310013812178209e-2) * (((x[:,0])**(2)))) + (((1.0833934996399286e-3) * (np.exp((x[:,0])**(-2)))) + (((-5.670684168389492e-4) * (((x[:,0])**(3)))) + ((0.5680596094139484) * (((x[:,0])**(-2)))))))))))) / ((1.0) + (((5.094977581108703e-13) * (np.exp((x[:,1])**(2)))) + (((4.676663500902123e-9) * (np.exp((x[:,1])**(-2)))) + ((1.4526119791216823) * (((x[:,0])**(-1))))))))"
"Exp((-3.9593934267473765) + (((2.4090278017305927e-2) * (Id((x0)^(2)))) + (((-0.2852620013954362) * (Id(((x0)^(-2)) * ((x0)^(-2))))) + (((2.0712822085804343) * (Exp((x0)^(-1)))) + (((-0.29377341075326124) * (Id((x0)^(1)))) + (((-2.3631538677174198) * (Id((x0)^(-2)))) + (((0.32935345091608415) * (Id((x0)^(-3)))) + (((-1.1281809664557274e-3) * (Id((x0)^(3)))) + ((-0.5000000018936402) * (Id(((x1)^(2)) * ((x0)^(-2)))))))))))))","[[-3.9593934267473765,2.4090278017305927e-2,-0.2852620013954362,2.0712822085804343,-0.29377341075326124,-2.3631538677174198,0.32935345091608415,-1.1281809664557274e-3,-0.5000000018936402]]","np.exp((-3.9593934267473765) + (((2.4090278017305927e-2) * (((x[:,0])**(2)))) + (((-0.2852620013954362) * ((((x[:,0])**(-2)) * ((x[:,0])**(-2))))) + (((2.0712822085804343) * (np.exp((x[:,0])**(-1)))) + (((-0.29377341075326124) * (((x[:,0])**(1)))) + (((-2.3631538677174198) * (((x[:,0])**(-2)))) + (((0.32935345091608415) * (((x[:,0])**(-3)))) + (((-1.1281809664557274e-3) * (((x[:,0])**(3)))) + ((-0.5000000018936402) * ((((x[:,1])**(2)) * ((x[:,0])**(-2)))))))))))))"
"Exp((-3.9593934268046507) + (((-2.363153867775303) * (Id((x0)^(-2)))) + (((-0.28526200140347063) * (Id(((x0)^(-1)) * ((x0)^(-3))))) + (((2.409027801615593e-2) * (Id((x0)^(2)))) + (((0.32935345093347534) * (Id((x0)^(-3)))) + (((-1.1281809663723358e-3) * (Id((x0)^(3)))) + (((2.0712822086173226) * (Exp((x0)^(-1)))) + (((-0.50000000189364) * (Id(((x1)^(2)) * ((x0)^(-2))))) + ((-0.2937734107466691) * (Id((x0)^(1))))))))))))","[[-3.9593934268046507,-2.363153867775303,-0.28526200140347063,2.409027801615593e-2,0.32935345093347534,-1.1281809663723358e-3,2.0712822086173226,-0.50000000189364,-0.2937734107466691]]","np.exp((-3.9593934268046507) + (((-2.363153867775303) * (((x[:,0])**(-2)))) + (((-0.28526200140347063) * ((((x[:,0])**(-1)) * ((x[:,0])**(-3))))) + (((2.409027801615593e-2) * (((x[:,0])**(2)))) + (((0.32935345093347534) * (((x[:,0])**(-3)))) + (((-1.1281809663723358e-3) * (((x[:,0])**(3)))) + (((2.0712822086173226) * (np.exp((x[:,0])**(-1)))) + (((-0.50000000189364) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + ((-0.2937734107466691) * (((x[:,0])**(1))))))))))))"
"Exp(((-2.7768532318833343) + (((-7.037924826902575e-5) * (Exp((x0)^(1)))) + (((-9.636574770812134e-2) * (Id((x0)^(-3)))) + (((-0.5000000047831857) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-0.8577015858447604) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((-0.24422533377842293) * (Id((x0)^(-1)))) + (((6.508916703577783e-3) * (Id((x0)^(2)))) + (((-0.1511787158292061) * (Id((x0)^(1)))) + (((2.19201112222539e-3) * (Exp((x0)^(-2)))) + ((0.7610584845688146) * (Id((x0)^(-2))))))))))))) / ((1.0) + ((1.715403180487249) * (Id((x0)^(-1))))))","[[-2.7768532318833343,-7.037924826902575e-5,-9.636574770812134e-2,-0.5000000047831857,-0.8577015858447604,-0.24422533377842293,6.508916703577783e-3,-0.1511787158292061,2.19201112222539e-3,0.7610584845688146,1.715403180487249]]","np.exp(((-2.7768532318833343) + (((-7.037924826902575e-5) * (np.exp((x[:,0])**(1)))) + (((-9.636574770812134e-2) * (((x[:,0])**(-3)))) + (((-0.5000000047831857) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((-0.8577015858447604) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((-0.24422533377842293) * (((x[:,0])**(-1)))) + (((6.508916703577783e-3) * (((x[:,0])**(2)))) + (((-0.1511787158292061) * (((x[:,0])**(1)))) + (((2.19201112222539e-3) * (np.exp((x[:,0])**(-2)))) + ((0.7610584845688146) * (((x[:,0])**(-2))))))))))))) / ((1.0) + ((1.715403180487249) * (((x[:,0])**(-1))))))"
