"Id(((3.066393988304179e-3) + (((1.7980518202755404e-3) * (Id(((((x4)^(-3)) * ((x3)^(3))) * ((x2)^(-3))) * ((x1)^(2))))) + ((8.707579204271006e-2) * (Id(((((x4)^(-2)) * ((x3)^(1))) * ((x1)^(1))) * ((x0)^(2))))))) / ((1.0) + ((0.498765528758595) * (Id(((((x3)^(-2)) * ((x2)^(2))) * ((x1)^(-2))) * ((x0)^(2)))))))","[[3.066393988304179e-3,1.7980518202755404e-3,8.707579204271006e-2,0.498765528758595]]","(((3.066393988304179e-3) + (((1.7980518202755404e-3) * ((((((x[:,4])**(-3)) * ((x[:,3])**(3))) * ((x[:,2])**(-3))) * ((x[:,1])**(2))))) + ((8.707579204271006e-2) * ((((((x[:,4])**(-2)) * ((x[:,3])**(1))) * ((x[:,1])**(1))) * ((x[:,0])**(2))))))) / ((1.0) + ((0.498765528758595) * ((((((x[:,3])**(-2)) * ((x[:,2])**(2))) * ((x[:,1])**(-2))) * ((x[:,0])**(2)))))))"
"Id((8.55927013087035e-2) + (((2.3546187121281682e-2) * (Id(((((x4)^(-2)) * ((x1)^(1))) * ((x2)^(-2))) * ((x0)^(3))))) + (((-6.165559686652191e-3) * (Id(((((x4)^(-2)) * ((x3)^(2))) * ((x2)^(1))) * ((x0)^(2))))) + (((2.0796934783136434e-2) * (Id(((((x4)^(-2)) * ((x3)^(2))) * ((x1)^(1))) * ((x0)^(2))))) + ((-1.58411334389636e-2) * (Exp((x2)^(-1))))))))","[[8.55927013087035e-2,2.3546187121281682e-2,-6.165559686652191e-3,2.0796934783136434e-2,-1.58411334389636e-2]]","((8.55927013087035e-2) + (((2.3546187121281682e-2) * ((((((x[:,4])**(-2)) * ((x[:,1])**(1))) * ((x[:,2])**(-2))) * ((x[:,0])**(3))))) + (((-6.165559686652191e-3) * ((((((x[:,4])**(-2)) * ((x[:,3])**(2))) * ((x[:,2])**(1))) * ((x[:,0])**(2))))) + (((2.0796934783136434e-2) * ((((((x[:,4])**(-2)) * ((x[:,3])**(2))) * ((x[:,1])**(1))) * ((x[:,0])**(2))))) + ((-1.58411334389636e-2) * (np.exp((x[:,2])**(-1))))))))"
"Id((-1.575731868451577e-2) + (((0.17632639164174232) * (Id((((x4)^(-2)) * ((x1)^(1))) * ((x0)^(2))))) + (((-3.986167803263884e-2) * (Id(((((x4)^(-2)) * ((x2)^(1))) * ((x1)^(1))) * ((x0)^(2))))) + ((1.3222212976517558e-2) * (Id(((((x4)^(-2)) * ((x3)^(2))) * ((x1)^(1))) * ((x0)^(2))))))))","[[-1.575731868451577e-2,0.17632639164174232,-3.986167803263884e-2,1.3222212976517558e-2]]","((-1.575731868451577e-2) + (((0.17632639164174232) * (((((x[:,4])**(-2)) * ((x[:,1])**(1))) * ((x[:,0])**(2))))) + (((-3.986167803263884e-2) * ((((((x[:,4])**(-2)) * ((x[:,2])**(1))) * ((x[:,1])**(1))) * ((x[:,0])**(2))))) + ((1.3222212976517558e-2) * ((((((x[:,4])**(-2)) * ((x[:,3])**(2))) * ((x[:,1])**(1))) * ((x[:,0])**(2))))))))"
"Id(((-1.5518131732330031e-2) + (((-6.586167222327816e-2) * (Id(((x4)^(-2)) * ((x0)^(-1))))) + (((-6.834571414703228e-3) * (Id(((x4)^(-2)) * ((x0)^(2))))) + ((1.4022631193369151e-2) * (Exp((x4)^(-2))))))) / ((1.0) + (((-0.1372486739471448) * (Exp(((x3)^(-1)) * ((x0)^(-3))))) + (((-9.218512350381292e-5) * (Id((x4)^(2)))) + (((-6.013572093055669e-3) * (Exp((x3)^(-2)))) + ((-0.8593287627944535) * (Exp(((((x3)^(-3)) * ((x2)^(1))) * ((x1)^(-3))) * ((x0)^(1))))))))))","[[-1.5518131732330031e-2,-6.586167222327816e-2,-6.834571414703228e-3,1.4022631193369151e-2,-0.1372486739471448,-9.218512350381292e-5,-6.013572093055669e-3,-0.8593287627944535]]","(((-1.5518131732330031e-2) + (((-6.586167222327816e-2) * ((((x[:,4])**(-2)) * ((x[:,0])**(-1))))) + (((-6.834571414703228e-3) * ((((x[:,4])**(-2)) * ((x[:,0])**(2))))) + ((1.4022631193369151e-2) * (np.exp((x[:,4])**(-2))))))) / ((1.0) + (((-0.1372486739471448) * (np.exp(((x[:,3])**(-1)) * ((x[:,0])**(-3))))) + (((-9.218512350381292e-5) * (((x[:,4])**(2)))) + (((-6.013572093055669e-3) * (np.exp((x[:,3])**(-2)))) + ((-0.8593287627944535) * (np.exp(((((x[:,3])**(-3)) * ((x[:,2])**(1))) * ((x[:,1])**(-3))) * ((x[:,0])**(1))))))))))"
"Id(((3.1630347950916196e-4) + (((7.142473334603687e-2) * (Id((((x4)^(-2)) * ((x2)^(-3))) * ((x1)^(2))))) + (((-6.758244547192732e-3) * (Id((((x4)^(-2)) * ((x2)^(-3))) * ((x0)^(3))))) + ((8.725248383317098e-2) * (Id(((((x4)^(-2)) * ((x3)^(1))) * ((x1)^(1))) * ((x0)^(2)))))))) / ((1.0) + ((0.4994273204156072) * (Id(((((x3)^(-2)) * ((x2)^(2))) * ((x1)^(-2))) * ((x0)^(2)))))))","[[3.1630347950916196e-4,7.142473334603687e-2,-6.758244547192732e-3,8.725248383317098e-2,0.4994273204156072]]","(((3.1630347950916196e-4) + (((7.142473334603687e-2) * (((((x[:,4])**(-2)) * ((x[:,2])**(-3))) * ((x[:,1])**(2))))) + (((-6.758244547192732e-3) * (((((x[:,4])**(-2)) * ((x[:,2])**(-3))) * ((x[:,0])**(3))))) + ((8.725248383317098e-2) * ((((((x[:,4])**(-2)) * ((x[:,3])**(1))) * ((x[:,1])**(1))) * ((x[:,0])**(2)))))))) / ((1.0) + ((0.4994273204156072) * ((((((x[:,3])**(-2)) * ((x[:,2])**(2))) * ((x[:,1])**(-2))) * ((x[:,0])**(2)))))))"
"Id(((5.199587008590947e-3) + ((8.573966971501464e-2) * (Id(((((x4)^(-2)) * ((x3)^(1))) * ((x1)^(1))) * ((x0)^(2)))))) / ((1.0) + (((-1.353955833389351e-3) * (Id((((x3)^(2)) * ((x2)^(-2))) * ((x1)^(1))))) + ((0.4821438533000312) * (Id(((((x3)^(-2)) * ((x2)^(2))) * ((x1)^(-2))) * ((x0)^(2))))))))","[[5.199587008590947e-3,8.573966971501464e-2,-1.353955833389351e-3,0.4821438533000312]]","(((5.199587008590947e-3) + ((8.573966971501464e-2) * ((((((x[:,4])**(-2)) * ((x[:,3])**(1))) * ((x[:,1])**(1))) * ((x[:,0])**(2)))))) / ((1.0) + (((-1.353955833389351e-3) * (((((x[:,3])**(2)) * ((x[:,2])**(-2))) * ((x[:,1])**(1))))) + ((0.4821438533000312) * ((((((x[:,3])**(-2)) * ((x[:,2])**(2))) * ((x[:,1])**(-2))) * ((x[:,0])**(2))))))))"
"Id((6.87720849789595e-3) + (((3.2748665941751565e-3) * (Id((((((x4)^(-1)) * ((x3)^(1))) * ((x2)^(-2))) * ((x1)^(3))) * ((x0)^(1))))) + (((1.953230449230868e-3) * (Id(((((x4)^(-3)) * ((x3)^(2))) * ((x1)^(2))) * ((x0)^(2))))) + (((-1.8925522050214624e-2) * (Id((((x4)^(-2)) * ((x3)^(1))) * ((x0)^(3))))) + ((6.382260842513322e-2) * (Id(((((x4)^(-2)) * ((x3)^(1))) * ((x1)^(1))) * ((x0)^(2)))))))))","[[6.87720849789595e-3,3.2748665941751565e-3,1.953230449230868e-3,-1.8925522050214624e-2,6.382260842513322e-2]]","((6.87720849789595e-3) + (((3.2748665941751565e-3) * (((((((x[:,4])**(-1)) * ((x[:,3])**(1))) * ((x[:,2])**(-2))) * ((x[:,1])**(3))) * ((x[:,0])**(1))))) + (((1.953230449230868e-3) * ((((((x[:,4])**(-3)) * ((x[:,3])**(2))) * ((x[:,1])**(2))) * ((x[:,0])**(2))))) + (((-1.8925522050214624e-2) * (((((x[:,4])**(-2)) * ((x[:,3])**(1))) * ((x[:,0])**(3))))) + ((6.382260842513322e-2) * ((((((x[:,4])**(-2)) * ((x[:,3])**(1))) * ((x[:,1])**(1))) * ((x[:,0])**(2)))))))))"
"Id((-3.56210216741244e-2) + (((8.591401650700749e-2) * (Id(((((x4)^(-2)) * ((x2)^(-1))) * ((x1)^(2))) * ((x0)^(1))))) + (((-4.438837907977482e-3) * (Id(((((x4)^(-2)) * ((x3)^(2))) * ((x2)^(1))) * ((x0)^(2))))) + (((1.8009068001574764e-2) * (Id(((((x4)^(-2)) * ((x3)^(2))) * ((x1)^(1))) * ((x0)^(2))))) + (((5.224179033118813e-2) * (Exp(((x1)^(-2)) * ((x0)^(-2))))) + (((-1.0456641080598312e-3) * (Id((((x3)^(2)) * ((x4)^(-1))) * ((x0)^(2))))) + ((0.1606945453478075) * (Id((((x4)^(-3)) * ((x2)^(-1))) * ((x0)^(2)))))))))))","[[-3.56210216741244e-2,8.591401650700749e-2,-4.438837907977482e-3,1.8009068001574764e-2,5.224179033118813e-2,-1.0456641080598312e-3,0.1606945453478075]]","((-3.56210216741244e-2) + (((8.591401650700749e-2) * ((((((x[:,4])**(-2)) * ((x[:,2])**(-1))) * ((x[:,1])**(2))) * ((x[:,0])**(1))))) + (((-4.438837907977482e-3) * ((((((x[:,4])**(-2)) * ((x[:,3])**(2))) * ((x[:,2])**(1))) * ((x[:,0])**(2))))) + (((1.8009068001574764e-2) * ((((((x[:,4])**(-2)) * ((x[:,3])**(2))) * ((x[:,1])**(1))) * ((x[:,0])**(2))))) + (((5.224179033118813e-2) * (np.exp(((x[:,1])**(-2)) * ((x[:,0])**(-2))))) + (((-1.0456641080598312e-3) * (((((x[:,3])**(2)) * ((x[:,4])**(-1))) * ((x[:,0])**(2))))) + ((0.1606945453478075) * (((((x[:,4])**(-3)) * ((x[:,2])**(-1))) * ((x[:,0])**(2)))))))))))"
"Id(((-7.616905391321692e-4) + (((4.004969123090429e-3) * (Id((((x2)^(-2)) * ((x1)^(3))) * ((x0)^(-2))))) + ((8.887635359155592e-2) * (Id(((((x4)^(-2)) * ((x3)^(1))) * ((x1)^(1))) * ((x0)^(2))))))) / ((1.0) + ((0.5251155679189088) * (Id(((((x3)^(-2)) * ((x2)^(2))) * ((x1)^(-2))) * ((x0)^(2)))))))","[[-7.616905391321692e-4,4.004969123090429e-3,8.887635359155592e-2,0.5251155679189088]]","(((-7.616905391321692e-4) + (((4.004969123090429e-3) * (((((x[:,2])**(-2)) * ((x[:,1])**(3))) * ((x[:,0])**(-2))))) + ((8.887635359155592e-2) * ((((((x[:,4])**(-2)) * ((x[:,3])**(1))) * ((x[:,1])**(1))) * ((x[:,0])**(2))))))) / ((1.0) + ((0.5251155679189088) * ((((((x[:,3])**(-2)) * ((x[:,2])**(2))) * ((x[:,1])**(-2))) * ((x[:,0])**(2)))))))"
"Id(((-7.674940488201457e-3) + (((6.166067312334772e-2) * (Id(((((x4)^(-2)) * ((x3)^(1))) * ((x2)^(-2))) * ((x1)^(1))))) + (((1.8311570126797573e-5) * (Id((((x4)^(-3)) * ((x3)^(3))) * ((x2)^(3))))) + ((8.684885820200024e-2) * (Id(((((x4)^(-2)) * ((x3)^(1))) * ((x1)^(1))) * ((x0)^(2)))))))) / ((1.0) + ((0.49989016764452593) * (Id(((((x3)^(-2)) * ((x2)^(2))) * ((x1)^(-2))) * ((x0)^(2)))))))","[[-7.674940488201457e-3,6.166067312334772e-2,1.8311570126797573e-5,8.684885820200024e-2,0.49989016764452593]]","(((-7.674940488201457e-3) + (((6.166067312334772e-2) * ((((((x[:,4])**(-2)) * ((x[:,3])**(1))) * ((x[:,2])**(-2))) * ((x[:,1])**(1))))) + (((1.8311570126797573e-5) * (((((x[:,4])**(-3)) * ((x[:,3])**(3))) * ((x[:,2])**(3))))) + ((8.684885820200024e-2) * ((((((x[:,4])**(-2)) * ((x[:,3])**(1))) * ((x[:,1])**(1))) * ((x[:,0])**(2)))))))) / ((1.0) + ((0.49989016764452593) * ((((((x[:,3])**(-2)) * ((x[:,2])**(2))) * ((x[:,1])**(-2))) * ((x[:,0])**(2)))))))"
