"Exp(((-1.975897859502062) + (((-0.4999999970718582) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-0.42598683102745205) * (Id((x0)^(1)))) + (((0.2206468887734485) * (Id((x0)^(-2)))) + (((1.585327451718857e-2) * (Id((x1)^(2)))) + (((-0.43255099569046446) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((-1.6389394312260275e-2) * (Id((x0)^(-3)))) + (((0.1150053218015214) * (Id((x0)^(2)))) + (((1.4499772133009167e-3) * (Id((x0)^(3)))) + ((0.3963941617694856) * (Id((x0)^(-1))))))))))))) / ((1.0) + (((-5.7522153706912604e-11) * (Id((x1)^(2)))) + (((-3.170654938067548e-2) * (Id((x0)^(2)))) + ((0.8651019861418183) * (Id((x0)^(-1))))))))","[[-1.975897859502062,-0.4999999970718582,-0.42598683102745205,0.2206468887734485,1.585327451718857e-2,-0.43255099569046446,-1.6389394312260275e-2,0.1150053218015214,1.4499772133009167e-3,0.3963941617694856,-5.7522153706912604e-11,-3.170654938067548e-2,0.8651019861418183]]","np.exp(((-1.975897859502062) + (((-0.4999999970718582) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((-0.42598683102745205) * (((x[:,0])**(1)))) + (((0.2206468887734485) * (((x[:,0])**(-2)))) + (((1.585327451718857e-2) * (((x[:,1])**(2)))) + (((-0.43255099569046446) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((-1.6389394312260275e-2) * (((x[:,0])**(-3)))) + (((0.1150053218015214) * (((x[:,0])**(2)))) + (((1.4499772133009167e-3) * (((x[:,0])**(3)))) + ((0.3963941617694856) * (((x[:,0])**(-1))))))))))))) / ((1.0) + (((-5.7522153706912604e-11) * (((x[:,1])**(2)))) + (((-3.170654938067548e-2) * (((x[:,0])**(2)))) + ((0.8651019861418183) * (((x[:,0])**(-1))))))))"
"Exp(((-1.1362252630674976) + (((0.23498768399067388) * (Id((x0)^(-3)))) + (((1.7758821839726209) * (Id((x0)^(-1)))) + (((-0.35440742891704713) * (Exp((x0)^(-1)))) + (((-0.4834802189716642) * (Id((x0)^(1)))) + (((-0.4295396281945194) * (Id((x0)^(-2)))) + (((1.1860710395351859e-2) * (Id((x1)^(2)))) + (((0.10461348795372832) * (Id((x0)^(2)))) + ((-0.49999989439707737) * (Id(((x1)^(2)) * ((x0)^(-2))))))))))))) / ((1.0) + (((7.863585635425885e-8) * (Id(((x1)^(-2)) * ((x0)^(-2))))) + (((-2.3721511306069976e-2) * (Id((x0)^(2)))) + (((3.346303172708717e-10) * (Exp((x0)^(2)))) + ((-9.22123297858457e-11) * (Exp(((x1)^(2)) * ((x0)^(-2))))))))))","[[-1.1362252630674976,0.23498768399067388,1.7758821839726209,-0.35440742891704713,-0.4834802189716642,-0.4295396281945194,1.1860710395351859e-2,0.10461348795372832,-0.49999989439707737,7.863585635425885e-8,-2.3721511306069976e-2,3.346303172708717e-10,-9.22123297858457e-11]]","np.exp(((-1.1362252630674976) + (((0.23498768399067388) * (((x[:,0])**(-3)))) + (((1.7758821839726209) * (((x[:,0])**(-1)))) + (((-0.35440742891704713) * (np.exp((x[:,0])**(-1)))) + (((-0.4834802189716642) * (((x[:,0])**(1)))) + (((-0.4295396281945194) * (((x[:,0])**(-2)))) + (((1.1860710395351859e-2) * (((x[:,1])**(2)))) + (((0.10461348795372832) * (((x[:,0])**(2)))) + ((-0.49999989439707737) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))))))))))) / ((1.0) + (((7.863585635425885e-8) * ((((x[:,1])**(-2)) * ((x[:,0])**(-2))))) + (((-2.3721511306069976e-2) * (((x[:,0])**(2)))) + (((3.346303172708717e-10) * (np.exp((x[:,0])**(2)))) + ((-9.22123297858457e-11) * (np.exp(((x[:,1])**(2)) * ((x[:,0])**(-2))))))))))"
"Exp(((-0.47714905471744823) + (((-0.14689694635141448) * (Id((x0)^(-2)))) + (((1.4324317605576148e-3) * (Id((x0)^(3)))) + (((-0.5000044721893881) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-0.2125266325968945) * (Id(((x1)^(2)) * ((x0)^(-1))))) + (((2.038616521617323e-2) * (Id((x0)^(-3)))) + (((-4.72623453467029e-2) * (Id((x0)^(2)))) + (((0.6490137228551704) * (Id((x0)^(-1)))) + ((-1.3090684137816873) * (Id((x0)^(1)))))))))))) / ((1.0) + (((6.141874612924925e-6) * (Exp((x0)^(-1)))) + (((-4.9103379973214345e-9) * (Id(((x1)^(3)) * ((x0)^(-2))))) + (((-8.12361631397085e-6) * (Id((x0)^(-2)))) + (((0.4250537348809055) * (Id((x0)^(1)))) + ((3.059089757201372e-8) * (Id(((x1)^(-2)) * ((x0)^(-2)))))))))))","[[-0.47714905471744823,-0.14689694635141448,1.4324317605576148e-3,-0.5000044721893881,-0.2125266325968945,2.038616521617323e-2,-4.72623453467029e-2,0.6490137228551704,-1.3090684137816873,6.141874612924925e-6,-4.9103379973214345e-9,-8.12361631397085e-6,0.4250537348809055,3.059089757201372e-8]]","np.exp(((-0.47714905471744823) + (((-0.14689694635141448) * (((x[:,0])**(-2)))) + (((1.4324317605576148e-3) * (((x[:,0])**(3)))) + (((-0.5000044721893881) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((-0.2125266325968945) * ((((x[:,1])**(2)) * ((x[:,0])**(-1))))) + (((2.038616521617323e-2) * (((x[:,0])**(-3)))) + (((-4.72623453467029e-2) * (((x[:,0])**(2)))) + (((0.6490137228551704) * (((x[:,0])**(-1)))) + ((-1.3090684137816873) * (((x[:,0])**(1)))))))))))) / ((1.0) + (((6.141874612924925e-6) * (np.exp((x[:,0])**(-1)))) + (((-4.9103379973214345e-9) * ((((x[:,1])**(3)) * ((x[:,0])**(-2))))) + (((-8.12361631397085e-6) * (((x[:,0])**(-2)))) + (((0.4250537348809055) * (((x[:,0])**(1)))) + ((3.059089757201372e-8) * ((((x[:,1])**(-2)) * ((x[:,0])**(-2)))))))))))"
"Exp(((-2.4861353081356756) + (((-0.6619165668952736) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((-7.594948982063177e-2) * (Id((x0)^(-3)))) + (((4.402610191752643e-3) * (Id((x1)^(2)))) + (((5.992576669588895e-2) * (Exp((x0)^(-1)))) + (((4.137787275625693e-2) * (Id((x0)^(2)))) + (((-0.25638117712305575) * (Id((x0)^(1)))) + (((0.48682456514526506) * (Id((x0)^(-2)))) + ((-0.5000000048053295) * (Id(((x1)^(2)) * ((x0)^(-2))))))))))))) / ((1.0) + (((1.3238331412935624) * (Id((x0)^(-1)))) + (((5.899858795954671e-10) * (Exp((x1)^(1)))) + ((-8.805226532325128e-3) * (Id((x0)^(2))))))))","[[-2.4861353081356756,-0.6619165668952736,-7.594948982063177e-2,4.402610191752643e-3,5.992576669588895e-2,4.137787275625693e-2,-0.25638117712305575,0.48682456514526506,-0.5000000048053295,1.3238331412935624,5.899858795954671e-10,-8.805226532325128e-3]]","np.exp(((-2.4861353081356756) + (((-0.6619165668952736) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((-7.594948982063177e-2) * (((x[:,0])**(-3)))) + (((4.402610191752643e-3) * (((x[:,1])**(2)))) + (((5.992576669588895e-2) * (np.exp((x[:,0])**(-1)))) + (((4.137787275625693e-2) * (((x[:,0])**(2)))) + (((-0.25638117712305575) * (((x[:,0])**(1)))) + (((0.48682456514526506) * (((x[:,0])**(-2)))) + ((-0.5000000048053295) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))))))))))) / ((1.0) + (((1.3238331412935624) * (((x[:,0])**(-1)))) + (((5.899858795954671e-10) * (np.exp((x[:,1])**(1)))) + ((-8.805226532325128e-3) * (((x[:,0])**(2))))))))"
"Exp((-3.094996330926452) + (((-0.5000000065477588) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-9.307443001151687e-2) * (Exp((x0)^(-2)))) + (((3.4338151065855194e-2) * (Id((x0)^(2)))) + (((-1.2687795846987664) * (Id((x0)^(-2)))) + (((-0.3606387174421372) * (Id((x0)^(1)))) + (((1.1051627348668436e-2) * (Exp((x0)^(-3)))) + (((-0.16986168334462384) * (Id((x0)^(-3)))) + (((1.5324989357590262) * (Exp((x0)^(-1)))) + ((-1.8017133432842863e-3) * (Id((x0)^(3)))))))))))))","[[-3.094996330926452,-0.5000000065477588,-9.307443001151687e-2,3.4338151065855194e-2,-1.2687795846987664,-0.3606387174421372,1.1051627348668436e-2,-0.16986168334462384,1.5324989357590262,-1.8017133432842863e-3]]","np.exp((-3.094996330926452) + (((-0.5000000065477588) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((-9.307443001151687e-2) * (np.exp((x[:,0])**(-2)))) + (((3.4338151065855194e-2) * (((x[:,0])**(2)))) + (((-1.2687795846987664) * (((x[:,0])**(-2)))) + (((-0.3606387174421372) * (((x[:,0])**(1)))) + (((1.1051627348668436e-2) * (np.exp((x[:,0])**(-3)))) + (((-0.16986168334462384) * (((x[:,0])**(-3)))) + (((1.5324989357590262) * (np.exp((x[:,0])**(-1)))) + ((-1.8017133432842863e-3) * (((x[:,0])**(3)))))))))))))"
"Exp(((-2.5434888859362212) + (((-0.5000000023946225) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-0.6763268819535617) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((6.090475751513097e-2) * (Exp((x0)^(-1)))) + (((-7.655374304701085e-2) * (Id((x0)^(-3)))) + (((-9.87305820967281e-4) * (Id((x0)^(3)))) + (((-0.21843643177175676) * (Id((x0)^(1)))) + (((6.762767927868951e-5) * (Exp((x0)^(1)))) + (((1.7756430799512946e-2) * (Id((x0)^(2)))) + ((0.4940255975323273) * (Id((x0)^(-2))))))))))))) / ((1.0) + (((-1.101131713587833e-9) * (Id(((x1)^(-1)) * ((x0)^(1))))) + ((1.3526537701279187) * (Id((x0)^(-1)))))))","[[-2.5434888859362212,-0.5000000023946225,-0.6763268819535617,6.090475751513097e-2,-7.655374304701085e-2,-9.87305820967281e-4,-0.21843643177175676,6.762767927868951e-5,1.7756430799512946e-2,0.4940255975323273,-1.101131713587833e-9,1.3526537701279187]]","np.exp(((-2.5434888859362212) + (((-0.5000000023946225) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((-0.6763268819535617) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((6.090475751513097e-2) * (np.exp((x[:,0])**(-1)))) + (((-7.655374304701085e-2) * (((x[:,0])**(-3)))) + (((-9.87305820967281e-4) * (((x[:,0])**(3)))) + (((-0.21843643177175676) * (((x[:,0])**(1)))) + (((6.762767927868951e-5) * (np.exp((x[:,0])**(1)))) + (((1.7756430799512946e-2) * (((x[:,0])**(2)))) + ((0.4940255975323273) * (((x[:,0])**(-2))))))))))))) / ((1.0) + (((-1.101131713587833e-9) * ((((x[:,1])**(-1)) * ((x[:,0])**(1))))) + ((1.3526537701279187) * (((x[:,0])**(-1)))))))"
"Exp(((-2.5789464308664516) + (((-0.5000000250036407) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-0.7261842507255567) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((-6.44360262062344e-2) * (Id((x0)^(-3)))) + (((1.3328394160888157e-2) * (Id((x0)^(2)))) + (((0.5680539735484074) * (Id((x0)^(-2)))) + (((1.0885178209154855e-3) * (Exp((x0)^(-2)))) + (((-0.19396619758095324) * (Id((x0)^(1)))) + ((-5.685509446484438e-4) * (Id((x0)^(3)))))))))))) / ((1.0) + (((1.452368548256927) * (Id((x0)^(-1)))) + (((3.8260494425457203e-10) * (Id((x1)^(3)))) + (((-7.551232417135623e-10) * (Id(((x1)^(-3)) * ((x0)^(3))))) + (((-7.476457716815155e-10) * (Id((x0)^(3)))) + ((1.396441479377244e-16) * (Exp(((x1)^(-1)) * ((x0)^(3)))))))))))","[[-2.5789464308664516,-0.5000000250036407,-0.7261842507255567,-6.44360262062344e-2,1.3328394160888157e-2,0.5680539735484074,1.0885178209154855e-3,-0.19396619758095324,-5.685509446484438e-4,1.452368548256927,3.8260494425457203e-10,-7.551232417135623e-10,-7.476457716815155e-10,1.396441479377244e-16]]","np.exp(((-2.5789464308664516) + (((-0.5000000250036407) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((-0.7261842507255567) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((-6.44360262062344e-2) * (((x[:,0])**(-3)))) + (((1.3328394160888157e-2) * (((x[:,0])**(2)))) + (((0.5680539735484074) * (((x[:,0])**(-2)))) + (((1.0885178209154855e-3) * (np.exp((x[:,0])**(-2)))) + (((-0.19396619758095324) * (((x[:,0])**(1)))) + ((-5.685509446484438e-4) * (((x[:,0])**(3)))))))))))) / ((1.0) + (((1.452368548256927) * (((x[:,0])**(-1)))) + (((3.8260494425457203e-10) * (((x[:,1])**(3)))) + (((-7.551232417135623e-10) * ((((x[:,1])**(-3)) * ((x[:,0])**(3))))) + (((-7.476457716815155e-10) * (((x[:,0])**(3)))) + ((1.396441479377244e-16) * (np.exp(((x[:,1])**(-1)) * ((x[:,0])**(3)))))))))))"
"Exp(((-2.4573730409304426) + (((4.70419245939564e-2) * (Id((x0)^(2)))) + (((0.4746198609522647) * (Id((x0)^(-2)))) + (((-0.50000006045791) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((-0.6476745423896278) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((5.156698365611195e-3) * (Id((x1)^(2)))) + (((-7.85497160842944e-2) * (Id((x0)^(-3)))) + (((-0.27094474897277093) * (Id((x0)^(1)))) + (((2.0971425879937056e-5) * (Exp((x0)^(1)))) + ((6.818324226952427e-2) * (Exp((x0)^(-1))))))))))))) / ((1.0) + (((1.2953491492482399) * (Id((x0)^(-1)))) + (((6.587476536479286e-10) * (Id((x1)^(-3)))) + (((7.315999933643624e-8) * (Id((x0)^(1)))) + (((-1.0313411024535923e-2) * (Id((x0)^(2)))) + ((2.345592903935101e-12) * (Exp((x0)^(2))))))))))","[[-2.4573730409304426,4.70419245939564e-2,0.4746198609522647,-0.50000006045791,-0.6476745423896278,5.156698365611195e-3,-7.85497160842944e-2,-0.27094474897277093,2.0971425879937056e-5,6.818324226952427e-2,1.2953491492482399,6.587476536479286e-10,7.315999933643624e-8,-1.0313411024535923e-2,2.345592903935101e-12]]","np.exp(((-2.4573730409304426) + (((4.70419245939564e-2) * (((x[:,0])**(2)))) + (((0.4746198609522647) * (((x[:,0])**(-2)))) + (((-0.50000006045791) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((-0.6476745423896278) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((5.156698365611195e-3) * (((x[:,1])**(2)))) + (((-7.85497160842944e-2) * (((x[:,0])**(-3)))) + (((-0.27094474897277093) * (((x[:,0])**(1)))) + (((2.0971425879937056e-5) * (np.exp((x[:,0])**(1)))) + ((6.818324226952427e-2) * (np.exp((x[:,0])**(-1))))))))))))) / ((1.0) + (((1.2953491492482399) * (((x[:,0])**(-1)))) + (((6.587476536479286e-10) * (((x[:,1])**(-3)))) + (((7.315999933643624e-8) * (((x[:,0])**(1)))) + (((-1.0313411024535923e-2) * (((x[:,0])**(2)))) + ((2.345592903935101e-12) * (np.exp((x[:,0])**(2))))))))))"
"Exp(((-2.543482217514937) + (((-0.5000000015767297) * (Id(((x1)^(2)) * ((x0)^(-2))))) + (((0.494015386743965) * (Id((x0)^(-2)))) + (((-0.6763186509706921) * (Id(((x1)^(2)) * ((x0)^(-3))))) + (((1.775694324056215e-2) * (Id((x0)^(2)))) + (((-9.87332736159384e-4) * (Id((x0)^(3)))) + (((-7.655638204069459e-2) * (Id((x0)^(-3)))) + (((-0.21843998047956237) * (Id((x0)^(1)))) + (((6.762134092255789e-5) * (Exp((x0)^(1)))) + ((6.091373112553049e-2) * (Exp((x0)^(-1))))))))))))) / ((1.0) + (((1.3526373072344118) * (Id((x0)^(-1)))) + ((-1.1738964730834134e-9) * (Exp((x1)^(-1)))))))","[[-2.543482217514937,-0.5000000015767297,0.494015386743965,-0.6763186509706921,1.775694324056215e-2,-9.87332736159384e-4,-7.655638204069459e-2,-0.21843998047956237,6.762134092255789e-5,6.091373112553049e-2,1.3526373072344118,-1.1738964730834134e-9]]","np.exp(((-2.543482217514937) + (((-0.5000000015767297) * ((((x[:,1])**(2)) * ((x[:,0])**(-2))))) + (((0.494015386743965) * (((x[:,0])**(-2)))) + (((-0.6763186509706921) * ((((x[:,1])**(2)) * ((x[:,0])**(-3))))) + (((1.775694324056215e-2) * (((x[:,0])**(2)))) + (((-9.87332736159384e-4) * (((x[:,0])**(3)))) + (((-7.655638204069459e-2) * (((x[:,0])**(-3)))) + (((-0.21843998047956237) * (((x[:,0])**(1)))) + (((6.762134092255789e-5) * (np.exp((x[:,0])**(1)))) + ((6.091373112553049e-2) * (np.exp((x[:,0])**(-1))))))))))))) / ((1.0) + (((1.3526373072344118) * (((x[:,0])**(-1)))) + ((-1.1738964730834134e-9) * (np.exp((x[:,1])**(-1)))))))"
"Exp((-3.959393426859298) + (((-0.2852620014104488) * (Id(((x0)^(-1)) * ((x0)^(-3))))) + (((-1.1281809662557762e-3) * (Id((x0)^(3)))) + (((-0.2937734107394143) * (Id((x0)^(1)))) + (((2.409027801474023e-2) * (Id((x0)^(2)))) + (((-2.3631538678271196) * (Id((x0)^(-2)))) + (((0.3293534509478696) * (Id((x0)^(-3)))) + (((2.0712822086515685) * (Exp((x0)^(-1)))) + ((-0.5000000018936404) * (Id(((x1)^(2)) * ((x0)^(-2)))))))))))))","[[-3.959393426859298,-0.2852620014104488,-1.1281809662557762e-3,-0.2937734107394143,2.409027801474023e-2,-2.3631538678271196,0.3293534509478696,2.0712822086515685,-0.5000000018936404]]","np.exp((-3.959393426859298) + (((-0.2852620014104488) * ((((x[:,0])**(-1)) * ((x[:,0])**(-3))))) + (((-1.1281809662557762e-3) * (((x[:,0])**(3)))) + (((-0.2937734107394143) * (((x[:,0])**(1)))) + (((2.409027801474023e-2) * (((x[:,0])**(2)))) + (((-2.3631538678271196) * (((x[:,0])**(-2)))) + (((0.3293534509478696) * (((x[:,0])**(-3)))) + (((2.0712822086515685) * (np.exp((x[:,0])**(-1)))) + ((-0.5000000018936404) * ((((x[:,1])**(2)) * ((x[:,0])**(-2)))))))))))))"
