-3.941438409493744910e-01,-3.840178160087169834e-01
1.415960753885211698e+00,9.880369016885821587e-01
7.288304632720481457e-01,6.659976702926242442e-01
3.099447691677148509e-01,3.050060378025101215e-01
-1.080649312157870634e+00,-8.822636601811822965e-01
-1.080725087706418730e+00,-8.822993294119394481e-01
-1.388321277513322460e+00,-9.833975727762113150e-01
1.150376289486361614e+00,9.129175851653628104e-01
3.176621780601105449e-01,3.123465596335806005e-01
6.536792818175474196e-01,6.081113195386123049e-01
-1.506128230737342477e+00,-9.979097472750558806e-01
1.476265339401586996e+00,9.955352724710686552e-01
1.044399358078595519e+00,8.646229186139026135e-01
-9.037133366182341643e-01,-7.856297507904376198e-01
-9.995763455778642337e-01,-8.412420078386761979e-01
-9.946140660041120629e-01,-8.385487615342466228e-01
-6.149911314015319430e-01,-5.769512786269674898e-01
7.777462374493637753e-02,7.769623907120627726e-02
-2.138010294741194972e-01,-2.121759093336126334e-01
-6.558729994374561389e-01,-6.098513415079339639e-01
3.513962323425798839e-01,3.442090553591778401e-01
-1.132563438949563572e+00,-9.055029330070797355e-01
-6.529968451710831401e-01,-6.075694244403884170e-01
-4.198366513478197781e-01,-4.076112957724211672e-01
-1.380102148558435271e-01,-1.375725226230347931e-01
8.959067052926981134e-01,7.807759216035699001e-01
-9.435026396517048886e-01,-8.096189573516555660e-01
4.471880714817855207e-02,4.470390407080037515e-02
2.903289306216607635e-01,2.862674053834757815e-01
-1.424868051437537808e+00,-9.893713508036485749e-01
3.378621166649611318e-01,3.314708320790565321e-01
-1.035078992559064215e+00,-8.599026815401872303e-01
-1.366430720168029023e+00,-9.791899291541096284e-01
1.410215506137779240e+00,9.871345815535149670e-01
1.462826174383115241e+00,9.941768833342428113e-01
9.688588432292482011e-01,8.242400809919526727e-01
-6.138239473775382038e-01,-5.759975549570849340e-01
-1.263950330971856273e+00,-9.532909877234959639e-01
5.787851226392057846e-01,5.470073330837010861e-01
-1.880164860033377572e-01,-1.869107055923139027e-01
-1.187401904749473491e+00,-9.274002272971354488e-01
-1.515218376203675277e-02,-1.515160397373254732e-02
-1.462761601491509023e+00,-9.941699228546874156e-01
1.285917968135121825e+00,9.596958459266343722e-01
-7.578150377041815711e-01,-6.873360625409916658e-01
5.105788145711009918e-01,4.886823223164664109e-01
-5.915271001098341141e-01,-5.576293032954131590e-01
6.304554790429484079e-02,6.300379124857150015e-02
1.467446704319743667e-01,1.462185706225758719e-01
-9.900589273325596240e-01,-8.360583099788673200e-01
1.475243616823834980e+00,9.954383121995712402e-01
8.643552566326957454e-01,7.606768990566187272e-01
1.380726646078546338e+00,9.819910729101770652e-01
1.240386703539824609e+00,9.459095286032302985e-01
3.075618542195015515e-01,3.027358039504216558e-01
1.325356997487437738e+00,9.700306692506565076e-01
-1.292788932450806616e+00,-9.616041978509706212e-01
-9.550980059894108587e-01,-8.163703456429817207e-01
-1.428710608211767097e+00,-9.899227949273673444e-01
-5.487409496790878194e-01,-5.216134436573026667e-01
-3.497306088892280229e-01,-3.426447363576531902e-01
-7.183282020153217706e-01,-6.581268837943992089e-01
1.032759343711108446e+00,8.587162858025149115e-01
-4.500226965105971200e-01,-4.349859710063969098e-01
-6.882145350211705814e-01,-6.351591356003071231e-01
1.341337011870122886e-01,1.337318439644709922e-01
-1.128069816901347000e+00,-9.035869735984678464e-01
9.493798146739069743e-01,8.130545970640455922e-01
-1.336588572290138277e+00,-9.726985049189973420e-01
1.529600423153024469e+00,9.991515687613102825e-01
8.552821672006269971e-01,7.547560494331841952e-01
-9.465126015340515897e-01,-8.113820018338345763e-01
-1.553448084207124769e+00,-9.998495230135966416e-01
9.910513061246493116e-01,8.366023574986813927e-01
6.498615117727717383e-01,6.050761516989739963e-01
7.194472367369688648e-01,6.589690006680546386e-01
8.522209282853232537e-01,7.527443263188605682e-01
-1.338178192869463601e+00,-9.730661829414414266e-01
-4.446430274364967516e-01,-4.301356456381832949e-01
-1.206782940612390664e+00,-9.344754775724291029e-01
1.140723055224050597e+00,9.089352024563859267e-01
3.873524894428386212e-01,3.777383790545382203e-01
-5.312495228304410233e-01,-5.066110434107833349e-01
-1.371121880462037979e+00,-9.801312034330171841e-01
-5.938165494966746172e-01,-5.595282894580888566e-01
-5.492027912457440042e-01,-5.220074228956635976e-01
7.213290830856897706e-01,6.603833015667730511e-01
4.321495414559257675e-01,4.188236974041751881e-01
1.216464707454143035e+00,9.378786020408469426e-01
-8.728938699066279838e-02,-8.717857988147249826e-02
-1.195079922343516898e+00,-9.302449838798176884e-01
