"Id(((-1.4755974220292956e-11) + (((1.0000000000179818) * (Id((x0)^(4)))) + (((2.0000000000348823) * (Id(((x1)^(4)) * ((x0)^(4))))) + ((1.000000000017857) * (Id((x1)^(4))))))) / ((1.0) + (((1.0000000000177847) * (Id((x1)^(4)))) + (((1.0000000000174396) * (Id(((x1)^(4)) * ((x0)^(4))))) + ((1.0000000000178066) * (Id((x0)^(4))))))))","[[-1.4755974220292956e-11,1.0000000000179818,2.0000000000348823,1.000000000017857,1.0000000000177847,1.0000000000174396,1.0000000000178066]]","(((-1.4755974220292956e-11) + (((1.0000000000179818) * (((x[:,0])**(4)))) + (((2.0000000000348823) * ((((x[:,1])**(4)) * ((x[:,0])**(4))))) + ((1.000000000017857) * (((x[:,1])**(4))))))) / ((1.0) + (((1.0000000000177847) * (((x[:,1])**(4)))) + (((1.0000000000174396) * ((((x[:,1])**(4)) * ((x[:,0])**(4))))) + ((1.0000000000178066) * (((x[:,0])**(4))))))))"
"Id(((-2.798894449540512e-11) + (((1.0000000000158495) * (Id((x1)^(4)))) + (((2.0000000000308087) * (Id(((x1)^(4)) * ((x0)^(4))))) + ((1.000000000015776) * (Id((x0)^(4))))))) / ((1.0) + (((1.0000000000154026) * (Id(((x1)^(4)) * ((x0)^(4))))) + (((1.0000000000157125) * (Id((x1)^(4)))) + ((1.0000000000157148) * (Id((x0)^(4))))))))","[[-2.798894449540512e-11,1.0000000000158495,2.0000000000308087,1.000000000015776,1.0000000000154026,1.0000000000157125,1.0000000000157148]]","(((-2.798894449540512e-11) + (((1.0000000000158495) * (((x[:,1])**(4)))) + (((2.0000000000308087) * ((((x[:,1])**(4)) * ((x[:,0])**(4))))) + ((1.000000000015776) * (((x[:,0])**(4))))))) / ((1.0) + (((1.0000000000154026) * ((((x[:,1])**(4)) * ((x[:,0])**(4))))) + (((1.0000000000157125) * (((x[:,1])**(4)))) + ((1.0000000000157148) * (((x[:,0])**(4))))))))"
"Id(((0.24902319658678274) + (((0.3511267522912856) * (Id((x1)^(2)))) + (((-4.5279267652677264e-2) * (Id((x1)^(4)))) + (((8.302135200595043e-2) * (Id(((x1)^(2)) * ((x0)^(2))))) + (((0.2176411095310212) * (Id((x0)^(2)))) + (((-1.7213535394922586e-2) * (Id((x0)^(4)))) + (((-3.78230316790699e-5) * (Id(((x1)^(4)) * ((x1)^(4))))) + (((2.2323171318624855e-3) * (Id(((x1)^(4)) * ((x1)^(2))))) + ((3.768704898142886e-4) * (Id(((x0)^(4)) * ((x0)^(2))))))))))))) / ((1.0) + ((4.100039366532751e-2) * (Id(((x1)^(2)) * ((x0)^(2)))))))","[[0.24902319658678274,0.3511267522912856,-4.5279267652677264e-2,8.302135200595043e-2,0.2176411095310212,-1.7213535394922586e-2,-3.78230316790699e-5,2.2323171318624855e-3,3.768704898142886e-4,4.100039366532751e-2]]","(((0.24902319658678274) + (((0.3511267522912856) * (((x[:,1])**(2)))) + (((-4.5279267652677264e-2) * (((x[:,1])**(4)))) + (((8.302135200595043e-2) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((0.2176411095310212) * (((x[:,0])**(2)))) + (((-1.7213535394922586e-2) * (((x[:,0])**(4)))) + (((-3.78230316790699e-5) * ((((x[:,1])**(4)) * ((x[:,1])**(4))))) + (((2.2323171318624855e-3) * ((((x[:,1])**(4)) * ((x[:,1])**(2))))) + ((3.768704898142886e-4) * ((((x[:,0])**(4)) * ((x[:,0])**(2))))))))))))) / ((1.0) + ((4.100039366532751e-2) * ((((x[:,1])**(2)) * ((x[:,0])**(2)))))))"
"Id(((-1.460387366591931e-11) + (((1.0000000000182119) * (Id((x0)^(4)))) + (((1.0000000000181133) * (Id((x1)^(4)))) + ((2.000000000035416) * (Id(((x1)^(4)) * ((x0)^(4)))))))) / ((1.0) + (((1.0000000000180487) * (Id((x1)^(4)))) + (((1.000000000017706) * (Id(((x1)^(4)) * ((x0)^(4))))) + ((1.0000000000180898) * (Id((x0)^(4))))))))","[[-1.460387366591931e-11,1.0000000000182119,1.0000000000181133,2.000000000035416,1.0000000000180487,1.000000000017706,1.0000000000180898]]","(((-1.460387366591931e-11) + (((1.0000000000182119) * (((x[:,0])**(4)))) + (((1.0000000000181133) * (((x[:,1])**(4)))) + ((2.000000000035416) * ((((x[:,1])**(4)) * ((x[:,0])**(4)))))))) / ((1.0) + (((1.0000000000180487) * (((x[:,1])**(4)))) + (((1.000000000017706) * ((((x[:,1])**(4)) * ((x[:,0])**(4))))) + ((1.0000000000180898) * (((x[:,0])**(4))))))))"
"Id(((0.1460725264621836) + (((0.3605804805714504) * (Id((x0)^(2)))) + (((-4.6693361490322396e-2) * (Id((x1)^(4)))) + (((0.36058048057267056) * (Id((x1)^(2)))) + (((2.3232261018770023e-3) * (Id(((x0)^(4)) * ((x0)^(2))))) + (((-3.9589344440438306e-5) * (Id(((x1)^(4)) * ((x1)^(4))))) + (((-3.9589344440370584e-5) * (Id(((x0)^(4)) * ((x0)^(4))))) + (((-4.669336149022568e-2) * (Id((x0)^(4)))) + (((2.323226101879219e-3) * (Id(((x1)^(4)) * ((x1)^(2))))) + ((6.176328860131072e-2) * (Id(((x1)^(2)) * ((x0)^(2)))))))))))))) / ((1.0) + ((3.0502022498248543e-2) * (Id(((x1)^(2)) * ((x0)^(2)))))))","[[0.1460725264621836,0.3605804805714504,-4.6693361490322396e-2,0.36058048057267056,2.3232261018770023e-3,-3.9589344440438306e-5,-3.9589344440370584e-5,-4.669336149022568e-2,2.323226101879219e-3,6.176328860131072e-2,3.0502022498248543e-2]]","(((0.1460725264621836) + (((0.3605804805714504) * (((x[:,0])**(2)))) + (((-4.6693361490322396e-2) * (((x[:,1])**(4)))) + (((0.36058048057267056) * (((x[:,1])**(2)))) + (((2.3232261018770023e-3) * ((((x[:,0])**(4)) * ((x[:,0])**(2))))) + (((-3.9589344440438306e-5) * ((((x[:,1])**(4)) * ((x[:,1])**(4))))) + (((-3.9589344440370584e-5) * ((((x[:,0])**(4)) * ((x[:,0])**(4))))) + (((-4.669336149022568e-2) * (((x[:,0])**(4)))) + (((2.323226101879219e-3) * ((((x[:,1])**(4)) * ((x[:,1])**(2))))) + ((6.176328860131072e-2) * ((((x[:,1])**(2)) * ((x[:,0])**(2)))))))))))))) / ((1.0) + ((3.0502022498248543e-2) * ((((x[:,1])**(2)) * ((x[:,0])**(2)))))))"
"Id(((0.14607252646275976) + (((-4.66933614902191e-2) * (Id((x1)^(4)))) + (((6.176328860134969e-2) * (Id(((x1)^(2)) * ((x0)^(2))))) + (((2.3232261018722973e-3) * (Id(((x1)^(4)) * ((x1)^(2))))) + (((-4.6693361490235834e-2) * (Id((x0)^(4)))) + (((0.36058048057198555) * (Id((x0)^(2)))) + (((-3.9589344440274035e-5) * (Id(((x0)^(4)) * ((x0)^(4))))) + (((-3.9589344440172825e-5) * (Id(((x1)^(4)) * ((x1)^(4))))) + (((2.32322610187281e-3) * (Id(((x0)^(4)) * ((x0)^(2))))) + ((0.3605804805719408) * (Id((x1)^(2))))))))))))) / ((1.0) + ((3.0502022498248127e-2) * (Id(((x1)^(2)) * ((x0)^(2)))))))","[[0.14607252646275976,-4.66933614902191e-2,6.176328860134969e-2,2.3232261018722973e-3,-4.6693361490235834e-2,0.36058048057198555,-3.9589344440274035e-5,-3.9589344440172825e-5,2.32322610187281e-3,0.3605804805719408,3.0502022498248127e-2]]","(((0.14607252646275976) + (((-4.66933614902191e-2) * (((x[:,1])**(4)))) + (((6.176328860134969e-2) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((2.3232261018722973e-3) * ((((x[:,1])**(4)) * ((x[:,1])**(2))))) + (((-4.6693361490235834e-2) * (((x[:,0])**(4)))) + (((0.36058048057198555) * (((x[:,0])**(2)))) + (((-3.9589344440274035e-5) * ((((x[:,0])**(4)) * ((x[:,0])**(4))))) + (((-3.9589344440172825e-5) * ((((x[:,1])**(4)) * ((x[:,1])**(4))))) + (((2.32322610187281e-3) * ((((x[:,0])**(4)) * ((x[:,0])**(2))))) + ((0.3605804805719408) * (((x[:,1])**(2))))))))))))) / ((1.0) + ((3.0502022498248127e-2) * ((((x[:,1])**(2)) * ((x[:,0])**(2)))))))"
"Id(((-1.3184120462028659e-11) + (((-7.148171161501488e-16) * (Id(((x1)^(4)) * ((x0)^(3))))) + (((2.000000000031912) * (Id(((x1)^(4)) * ((x0)^(4))))) + (((3.2530250911491325e-15) * (Id(((x1)^(3)) * ((x0)^(2))))) + (((0.3333333333387477) * (Id((x0)^(4)))) + (((1.000000000015683) * (Id((x1)^(4)))) + (((0.33333333333890375) * (Id((x0)^(4)))) + (((0.3333333333387414) * (Id((x0)^(4)))) + (((-1.5691275678693663e-14) * (Id((x1)^(3)))) + ((-1.0253158998912992e-13) * (Id(((x1)^(4)) * ((x0)^(2)))))))))))))) / ((1.0) + (((1.0000000000163123) * (Id((x0)^(4)))) + (((1.0000000000159532) * (Id(((x1)^(4)) * ((x0)^(4))))) + ((1.0000000000156863) * (Id((x1)^(4))))))))","[[-1.3184120462028659e-11,-7.148171161501488e-16,2.000000000031912,3.2530250911491325e-15,0.3333333333387477,1.000000000015683,0.33333333333890375,0.3333333333387414,-1.5691275678693663e-14,-1.0253158998912992e-13,1.0000000000163123,1.0000000000159532,1.0000000000156863]]","(((-1.3184120462028659e-11) + (((-7.148171161501488e-16) * ((((x[:,1])**(4)) * ((x[:,0])**(3))))) + (((2.000000000031912) * ((((x[:,1])**(4)) * ((x[:,0])**(4))))) + (((3.2530250911491325e-15) * ((((x[:,1])**(3)) * ((x[:,0])**(2))))) + (((0.3333333333387477) * (((x[:,0])**(4)))) + (((1.000000000015683) * (((x[:,1])**(4)))) + (((0.33333333333890375) * (((x[:,0])**(4)))) + (((0.3333333333387414) * (((x[:,0])**(4)))) + (((-1.5691275678693663e-14) * (((x[:,1])**(3)))) + ((-1.0253158998912992e-13) * ((((x[:,1])**(4)) * ((x[:,0])**(2)))))))))))))) / ((1.0) + (((1.0000000000163123) * (((x[:,0])**(4)))) + (((1.0000000000159532) * ((((x[:,1])**(4)) * ((x[:,0])**(4))))) + ((1.0000000000156863) * (((x[:,1])**(4))))))))"
"Id(((0.4896603376837806) + (((0.14322940055462383) * (Id((x1)^(2)))) + (((2.449165562210451e-4) * (Id(((x1)^(4)) * ((x1)^(2))))) + (((7.104110829303246e-2) * (Id(((x1)^(2)) * ((x0)^(2))))) + ((-1.1257821577918613e-2) * (Id((x1)^(4)))))))) / ((1.0) + (((-1.3134753241901649e-3) * (Id(((x0)^(4)) * ((x0)^(2))))) + (((2.6116876650338926e-2) * (Id((x0)^(4)))) + (((-0.1983676435338883) * (Id((x0)^(2)))) + (((2.2538039256902857e-5) * (Id(((x0)^(4)) * ((x0)^(4))))) + ((3.521477155883651e-2) * (Id(((x1)^(2)) * ((x0)^(2)))))))))))","[[0.4896603376837806,0.14322940055462383,2.449165562210451e-4,7.104110829303246e-2,-1.1257821577918613e-2,-1.3134753241901649e-3,2.6116876650338926e-2,-0.1983676435338883,2.2538039256902857e-5,3.521477155883651e-2]]","(((0.4896603376837806) + (((0.14322940055462383) * (((x[:,1])**(2)))) + (((2.449165562210451e-4) * ((((x[:,1])**(4)) * ((x[:,1])**(2))))) + (((7.104110829303246e-2) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + ((-1.1257821577918613e-2) * (((x[:,1])**(4)))))))) / ((1.0) + (((-1.3134753241901649e-3) * ((((x[:,0])**(4)) * ((x[:,0])**(2))))) + (((2.6116876650338926e-2) * (((x[:,0])**(4)))) + (((-0.1983676435338883) * (((x[:,0])**(2)))) + (((2.2538039256902857e-5) * ((((x[:,0])**(4)) * ((x[:,0])**(4))))) + ((3.521477155883651e-2) * ((((x[:,1])**(2)) * ((x[:,0])**(2)))))))))))"
"Id(((0.14607252646251384) + (((-4.6693361490285495e-2) * (Id((x1)^(4)))) + (((-4.6693361490432114e-2) * (Id((x0)^(4)))) + (((0.36058048057275777) * (Id((x0)^(2)))) + (((6.1763288601342836e-2) * (Id(((x1)^(2)) * ((x0)^(2))))) + (((-3.9589344440418926e-5) * (Id(((x0)^(4)) * ((x0)^(4))))) + (((2.3232261018845024e-3) * (Id(((x0)^(4)) * ((x0)^(2))))) + (((2.323226101882257e-3) * (Id(((x1)^(4)) * ((x1)^(2))))) + (((-3.958934444050382e-5) * (Id(((x1)^(4)) * ((x1)^(4))))) + ((0.36058048057192216) * (Id((x1)^(2))))))))))))) / ((1.0) + ((3.0502022498248987e-2) * (Id(((x1)^(2)) * ((x0)^(2)))))))","[[0.14607252646251384,-4.6693361490285495e-2,-4.6693361490432114e-2,0.36058048057275777,6.1763288601342836e-2,-3.9589344440418926e-5,2.3232261018845024e-3,2.323226101882257e-3,-3.958934444050382e-5,0.36058048057192216,3.0502022498248987e-2]]","(((0.14607252646251384) + (((-4.6693361490285495e-2) * (((x[:,1])**(4)))) + (((-4.6693361490432114e-2) * (((x[:,0])**(4)))) + (((0.36058048057275777) * (((x[:,0])**(2)))) + (((6.1763288601342836e-2) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-3.9589344440418926e-5) * ((((x[:,0])**(4)) * ((x[:,0])**(4))))) + (((2.3232261018845024e-3) * ((((x[:,0])**(4)) * ((x[:,0])**(2))))) + (((2.323226101882257e-3) * ((((x[:,1])**(4)) * ((x[:,1])**(2))))) + (((-3.958934444050382e-5) * ((((x[:,1])**(4)) * ((x[:,1])**(4))))) + ((0.36058048057192216) * (((x[:,1])**(2))))))))))))) / ((1.0) + ((3.0502022498248987e-2) * ((((x[:,1])**(2)) * ((x[:,0])**(2)))))))"
"Id(((-2.7986057915541096e-11) + (((1.0000000000158504) * (Id((x1)^(4)))) + (((2.0000000000308127) * (Id(((x1)^(4)) * ((x0)^(4))))) + ((1.0000000000157772) * (Id((x0)^(4))))))) / ((1.0) + (((1.0000000000154046) * (Id(((x1)^(4)) * ((x0)^(4))))) + (((1.000000000015716) * (Id((x0)^(4)))) + ((1.0000000000157143) * (Id((x1)^(4))))))))","[[-2.7986057915541096e-11,1.0000000000158504,2.0000000000308127,1.0000000000157772,1.0000000000154046,1.000000000015716,1.0000000000157143]]","(((-2.7986057915541096e-11) + (((1.0000000000158504) * (((x[:,1])**(4)))) + (((2.0000000000308127) * ((((x[:,1])**(4)) * ((x[:,0])**(4))))) + ((1.0000000000157772) * (((x[:,0])**(4))))))) / ((1.0) + (((1.0000000000154046) * ((((x[:,1])**(4)) * ((x[:,0])**(4))))) + (((1.000000000015716) * (((x[:,0])**(4)))) + ((1.0000000000157143) * (((x[:,1])**(4))))))))"
