bestTrain,worstTrain,avgTrain,bestTest,worstTest,avgTest
3.865741059245092,14159.756582009464,5054.398028297141,4.5168395559494705,493.85033317882966,23.034590852655562
3.865741059245092,13085.315990053801,4062.3162025793044,4.159967540521063,4095.9686598016197,28.758846309383568
3.865741059245092,10505.302839842263,3681.271002380043,3.994961698405514,127.89199403577192,6.366290850839242
3.865741059245092,4196.113817630418,3379.384295774802,3.9895724760555162,6.950789236028168,5.585115521345402
3.865741059245092,4233.306782893793,3210.0102381742136,4.028929240557085,6.954960073181628,5.600830515717714
3.865741059245092,6822.835770248096,2585.7531273982827,3.809717032484169,24.244406800370108,5.855788693668631
3.865741059245092,10915.438632485815,2110.7438355361032,4.382967201841061,17.625562224502293,6.233514889570348
3.865741059245092,4227.3948043969,1420.3286236823592,4.238491999718244,7.003736203428468,6.5879425660059034
3.865741059245092,14843.649747297792,769.3277062064079,4.931095562424069,595.2886771219706,9.796731005177058
3.865741059245092,10232.853345709085,715.7142522977911,5.439124882660516,111.72463370910506,7.589584789544745
3.865741059245092,10459.365834049,812.4908635320905,5.439124882660516,125.57798392217012,8.412158800225376
3.865741059245092,10447.383297467868,579.4497604085481,5.439124882660516,124.43395468996479,7.506732460899565
3.865741059245092,12869.549605577808,843.7829241958929,5.975677632478818,187.47889623729694,8.205137222596495
3.865741059245092,4288.516267092752,683.8432425919623,5.647611307245679,6.9949295180848,6.88079020798917
3.865741059245092,6917.356167926536,881.1315918810704,6.38838296612784,23.358208002089174,7.005216470615377
3.865741059245092,5771.163476744537,656.1673472501141,6.377240592621411,14.038793775953055,6.935482662207114
3.865741059245092,10442.68617161551,693.9363944631891,6.352430662310965,124.22988084309871,7.578959394989229
3.865741059245092,12141.755162834657,619.3642421311349,6.2243118192502385,258.4562252115351,8.495041235100231
3.865741059245092,10232.853345709085,596.2459945413798,5.20586322935416,111.72463370910506,7.430663671300032
3.865741059245092,10345.53149840059,700.6999201241567,5.752581959659709,106.34509496147223,7.399485003253927
3.865741059245092,10459.365834049,573.8013155247579,5.501906887731427,125.57798392217012,7.491272131316711
3.865741059245092,14338.000032675662,789.009264728475,6.455664378966711,887.9711879550479,11.329846553814221
3.865741059245092,4511.9116876188,672.044906163948,6.030804610456427,8.269635237775939,6.915606138015059
3.865741059245092,7181.335776581929,691.2068541272561,5.370628724354733,27.401521322159514,7.0807070850893465
3.865741059245092,10459.365834049,791.6921752045482,5.370628724354733,125.57798392217012,8.002386261596016
3.865741059245092,5651.253655220584,589.8125963890919,6.123411054699598,12.739095083287037,6.921194921110124
3.865741059245092,6795.562995144418,492.9974296530106,5.878834456322643,21.78739132044774,6.970724278857003
3.865741059245092,12677.678183180937,700.1370039541295,6.354668790350158,327.4457824033362,10.188858177769793
3.865741059245092,4511.911687618798,608.7511189649612,6.432768159877484,8.269635237775931,6.904996248914133
3.865741059245092,5931.550923270668,655.4219121656679,5.940917310081575,16.216251228184372,6.940382787683192
3.865741059245092,11293.477210376324,652.5189462712876,5.269120103719573,136.86234867293487,7.64076413311851
3.865741059245092,15489.028306327002,837.6037589829804,5.269120103719571,1456.841132793357,14.579739057592477
3.865741059245092,13194.892903775142,626.8978901559029,5.364980062598752,72.16173549742882,7.213722671627048
3.865741059245092,10459.365834049,584.4812982003014,6.30716743582041,125.57798392217012,7.51793678120647
3.865741059245092,13531.817062513497,797.3691324452074,6.246391552237625,125.8404315459813,7.486352000408201
3.865741059245092,16107.822355540251,738.3343915773526,4.676540751106845,1381.6634832513007,13.840067237538397
3.865741059245092,10459.365834049,788.5129738827949,6.476933786301063,125.57798392217012,7.56445714429853
3.865741059245092,14338.000032675662,936.8007411487438,5.590513844693744,887.9711879550479,11.47224348585928
3.865741059245092,14608.447915834084,936.1444159417488,5.464326019009683,2281.8806888272543,18.298578593372817
3.865741059245092,4223.2924535767515,771.651546435914,6.287406497905333,7.00038856843033,6.893423610942033
3.865741059245092,12138.678836545492,667.7894334278157,6.024263538729502,3589.643653833095,24.821153667545218
3.865741059245092,10408.160871679991,684.224184146417,6.495078884473473,38.09792982268845,7.346925702454977
3.865741059245092,11992.063138015586,627.4570275816121,6.270212278009974,458.7296143372298,9.25810084632203
3.865741059245092,6822.835770248096,621.3132342868793,6.385580334308263,24.244406800370108,6.988495573913756
3.865741059245092,9790.949415653153,654.5618747495284,5.734449664447755,92.56603984809875,7.324636432927693
3.865741059245092,4223.674925672116,747.2987107050167,5.616093666230146,6.990508905382575,6.882974211675335
3.865741059245092,7423.79330296482,684.0565631989787,5.819837459615514,27.676383174939595,7.000169149825982
3.865741059245092,12629.422181985088,648.9506851397095,6.123411054699592,320.1315462905786,8.626647053125602
3.865741059245092,10459.365834049,535.7628564559869,6.627142893356643,125.57798392217012,7.500569268208936
3.865741059245092,7181.335776581929,680.4382815837338,6.512566478497061,27.401521322159514,7.102858949753373
3.865741059245092,11867.959631759095,776.2252586645163,6.166958034556953,246.02595334066294,8.250320590502799
3.865741059245092,4197.405782662916,439.4034399138001,6.166958034556954,6.9196880000305026,6.901605105947191
3.865741059245092,5893.869178680381,653.817617803483,5.295114160978285,14.693938295084855,6.9318816872374756
3.865741059245092,4483.681692609856,671.916569447707,5.295114160978285,7.663723987083139,6.902412943862276
3.865741059245092,6465.890012093016,784.7105423313026,6.262702832886719,20.421951516953715,6.9621935507701735
