bestTrain,worstTrain,avgTrain,bestTest,worstTest,avgTest
3100.670766931781,Infinity,Infinity,3.912155875434954,Infinity,Infinity
3.865741059245092,22936.559469807657,4394.023319165541,3.7995141037781233,4074.5597318647474,53.77915668463706
3.865741059245092,9970.523742772855,3631.518995112373,3.7314418559062665,56.36061500599657,6.11896697574249
3.865741059245092,4749.375357423952,3238.219419524181,3.8892337813815585,8.283312052905254,5.717638440336389
3.865741059245092,12147.789975894444,2805.792710179912,3.3031535935549026,141.30774781525716,7.3109924088675315
3.865741059245092,15761.92508010957,2279.0256414349446,3.7811992026105514,1383.8221704407454,13.797770496075243
3.865741059245092,19016.562252703563,1526.3999342494446,4.046233077232911,4789.855323105178,31.74539064116477
3.865741059245092,7828.723721729319,817.5366468857213,4.5716794263472575,37.12039405803048,6.995130866818614
3.865741059245092,9760.158745665654,662.8132606790293,6.331278454818805,88.89307755691839,7.335133261325793
3.865741059245092,14184.83579251492,1016.6054784805774,5.688228301581615,730.0168566723029,11.010841178547993
3.865741059245092,6020.473662094677,654.1115687830169,5.688228301581615,14.4387763496608,6.9294603255671845
3.865741059245092,10232.853345709085,785.3917254359445,6.097766044811272,111.72463370910506,7.441820089038798
3.865741059245092,12619.15899814962,681.4210688924111,5.003648808475043,111.72463370910506,7.759763170445382
3.865741059245092,12677.678183180937,887.7506520892997,6.364862684100973,327.4457824033362,10.108339604886154
3.865741059245092,17815.651377958733,948.3838774563014,6.469961456024438,3600.1836350645235,24.863063615104114
3.865741059245092,4259.968641674847,686.0485352800424,5.213875055465159,7.142665568474168,6.889212756435605
3.865741059245092,19243.82081831543,730.9500099641468,5.696627759828424,144.72605513410406,7.616826819072835
3.865741059245092,11629.663854602173,742.1906652172647,5.721348906255801,252.4536363758541,8.229864483709871
3.865741059245092,16107.822355540251,851.9693603396282,5.721348906255801,1381.6634832513007,14.003506871965898
3.865741059245092,12869.549605577808,790.0896797628558,6.163368000967909,187.47889623729694,8.145801620015853
3.865741059245092,15174.690004291333,750.8002515883097,5.647611307245679,252.4536363758541,9.085920599098557
3.865741059245092,7168.093967612744,741.2346097939136,6.110764561588668,27.200890022902268,7.104217353513588
3.865741059245092,4912.71030807339,757.6914527320477,6.202125088007806,8.348617732513523,6.904255429443161
3.865741059245092,5467.981702433497,590.6570251478132,6.101483193944561,12.61679122576195,6.922271526361402
3.865741059245092,17801.066576678215,717.434259216004,6.227245740451904,114.06088541517984,7.436071546677977
3.865741059245092,5981.2803451680165,822.724278200306,6.0403001424561635,15.425917610402847,6.9334112660263365
3.865741059245092,16325.676913850348,788.6702109301011,6.176777701320599,161.4900529427661,7.766347626639194
3.865741059245092,10232.853345709085,699.1284452315949,6.306696975871026,111.72463370910506,7.418975842439995
3.865741059245092,7983.656788437058,777.2445992009281,6.655125415789556,36.80899530905333,7.063805002426139
3.865741059245092,11293.978206990485,773.1306121367837,5.953461116468277,136.87766700297033,7.557313846878373
3.865741059245092,5755.446319956017,740.666530480706,5.692482480483312,13.684503258779431,6.932354445724131
3.865741059245092,5569.321497266201,508.9105754791867,6.325341607877443,13.259785424417908,6.9323003271358425
3.865741059245092,4511.9116876188,565.0885223831294,5.188797967891707,8.269635237775939,6.905587485692764
3.865741059245092,5582.764615815111,465.95075920899444,6.352430662310965,11.569797260563965,6.920719353613005
3.865741059245092,14338.000032675662,730.9908756326199,6.22882477928747,887.9711879550479,11.898923784575612
3.865741059245092,13780.914090629534,835.7714173244805,6.123411054699592,4988.584486484592,33.49032300542214
3.865741059245092,17639.510113135184,830.976793099473,6.40323641313975,316.7731062531242,8.969469571252375
3.865741059245092,17649.678298047453,647.7023901139886,6.419865929508599,9913.508244525303,56.54422238772383
3.865741059245092,10459.365834049,817.3260338504915,5.915471440085922,125.57798392217012,8.186744986435269
3.865741059245092,7151.556760557857,793.8990522075123,5.95836863832939,26.691959241218843,7.023668072415838
3.865741059245092,10459.365834049,591.6463534483123,5.690036079616977,125.57798392217012,7.674288121658448
3.865741059245092,8269.436866436452,630.7801475392445,6.225521833089236,42.81999853704884,7.092891964413918
3.865741059245092,4511.9116876188,506.08351685521717,6.3622947748642735,8.269635237775939,6.916340474729854
3.865741059245092,15167.738692630635,720.9332136314666,5.647611307245679,340.33791186050126,8.556063374332549
3.865741059245092,10450.271377007923,790.356623665937,6.509247369255544,125.44844098169884,7.589503019396532
3.865741059245092,8966.599844678025,895.6097056701932,5.501906887731427,62.30090696049969,7.15098443697255
3.865741059245092,8966.599844678025,833.1465230518955,5.419259959018481,62.30090696049969,7.276428122837184
3.865741059245092,6299.473086457905,697.0101881651326,5.164636531235088,14.843685359074097,6.92879991877412
3.865741059245092,12677.678183180937,614.883470268295,5.409859297808173,327.4457824033362,9.024273928979472
3.865741059245092,10554.42218617217,563.2363981952457,5.409859297808173,132.16804714921057,7.556642821971358
3.865741059245092,12516.968566693778,711.4101402528478,6.491236491132484,135.08106599772432,7.539845494453097
3.865741059245092,4196.944226624219,768.984225308208,5.29370235465763,7.023108881676941,6.885280231109357
3.865741059245092,10052.922912033444,641.3938784448309,5.498938587014131,103.48643590357041,7.925529424648029
3.865741059245092,13414.259570550812,620.9991057981485,5.166401184800359,511.7884576522339,9.503440356898139
3.865741059245092,10459.365834049,814.8738802992189,5.957950836057327,125.57798392217012,7.736700302945109
3.865741059245092,6784.133727856105,515.7567737503329,6.38838296612784,19.79869351588792,6.967565196818761
3.865741059245092,7684.604687996439,757.6389406653067,6.38838296612784,34.387998991610004,7.053538285024913
3.865741059245092,12677.678183180937,907.8537179961324,5.407485246201745,327.4457824033362,10.187117844023492
3.865741059245092,10164.198566214105,865.4620791739112,6.28930123269702,109.01818103910107,8.105579904733776
3.865741059245092,4223.304448397231,725.72204662676,5.565299247440841,6.973966956397284,6.877912302968439
3.865741059245092,19242.679995136674,856.3883514216948,5.744720524299082,172.7677820869003,8.23686500117603
3.865741059245092,14843.649747297792,886.9322296814538,5.948407135177626,595.2886771219706,9.828480013890868
3.865741059245092,12677.678183180937,666.5357645881345,6.010457819443619,327.4457824033362,8.496800280153188
3.865741059245092,4734.610614052017,654.3931041790115,6.139124637223317,8.602900191106716,6.919345865793913
3.865741059245092,10164.198566214105,897.4639624535038,6.207028713760578,109.01818103910107,7.510387922708163
3.865741059245092,11673.795884122985,1111.7647881588437,6.230515419387797,103.48643590357041,7.641803577183176
3.865741059245092,5827.210570839112,681.7133516390063,5.604936183876995,12.121795228260401,6.935966351138985
3.865741059245092,4511.911687618798,672.3651269099915,6.409772225821977,8.269635237775931,6.909537786025782
3.865741059245092,10143.932163760346,679.2319831332082,6.539430010402166,109.04775792681181,7.414656072436619
3.865741059245092,13035.875091856748,570.7464697966434,6.325758280137278,458.80225251387475,9.167646639356184
