0.1714127316772174,  (((0.9090724424983154) + (((2.605063980827417e-3) * (((x[:,0])**(1)))) + (((-4.444570886027097e-3) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((2.925012565435092e-3) * (((x[:,0])**(2)))) + (((2.9250125654348255e-3) * (((x[:,0])**(2)))) + (((0.31075330607715324) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-3.711535210589964e-2) * (((x[:,1])**(1)))) + (((-3.377781477945633e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((2.605063980837496e-3) * (((x[:,0])**(1)))))))))))) / ((1.0) + (((0.15243617048480998) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-1.7253047288801074e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-2.2390971729534356e-2) * (((x[:,1])**(1))))))))
0.1714127316772174,  (((0.9090724424983154) + (((2.605063980827417e-3) * (((x[:,0])**(1)))) + (((-4.444570886027097e-3) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((2.925012565435092e-3) * (((x[:,0])**(2)))) + (((2.9250125654348255e-3) * (((x[:,0])**(2)))) + (((0.31075330607715324) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-3.711535210589964e-2) * (((x[:,1])**(1)))) + (((-3.377781477945633e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((2.605063980837496e-3) * (((x[:,0])**(1)))))))))))) / ((1.0) + (((0.15243617048480998) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-1.7253047288801074e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-2.2390971729534356e-2) * (((x[:,1])**(1))))))))
0.1714127316772174,  (((0.9090724424983154) + (((2.605063980827417e-3) * (((x[:,0])**(1)))) + (((-4.444570886027097e-3) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((2.925012565435092e-3) * (((x[:,0])**(2)))) + (((2.9250125654348255e-3) * (((x[:,0])**(2)))) + (((0.31075330607715324) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-3.711535210589964e-2) * (((x[:,1])**(1)))) + (((-3.377781477945633e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((2.605063980837496e-3) * (((x[:,0])**(1)))))))))))) / ((1.0) + (((0.15243617048480998) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-1.7253047288801074e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-2.2390971729534356e-2) * (((x[:,1])**(1))))))))
0.17287811235117598,  (((0.914905734524889) + (((2.2524929233383984e-3) * (((x[:,0])**(1)))) + (((-4.5761840104000025e-3) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((2.5803699591185076e-3) * (((x[:,0])**(2)))) + (((2.580369959115577e-3) * (((x[:,0])**(2)))) + (((0.3065349661653523) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-6.236255893617492e-2) * (((x[:,1])**(1)))) + (((-4.868242945880682e-5) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((2.252492923358736e-3) * (((x[:,0])**(1)))))))))))) / ((1.0) + (((0.15030595319239368) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + ((-3.5419718730892766e-2) * (((x[:,1])**(1)))))))
0.17287811235117598,  (((0.9149057345248891) + (((2.2524929233423215e-3) * (((x[:,0])**(1)))) + (((-4.576184010399976e-3) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((2.5803699591183354e-3) * (((x[:,0])**(2)))) + (((2.580369959115853e-3) * (((x[:,0])**(2)))) + (((0.30653496616535303) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-6.2362558936174844e-2) * (((x[:,1])**(1)))) + (((-4.868242945881246e-5) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((2.2524929233551064e-3) * (((x[:,0])**(1)))))))))))) / ((1.0) + (((0.15030595319239395) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-1.7709859365446362e-2) * (((x[:,1])**(1)))) + ((-1.7709859365446355e-2) * (((x[:,1])**(1))))))))
0.1714127316772174,  (((0.9090724424983154) + (((2.605063980827417e-3) * (((x[:,0])**(1)))) + (((-4.444570886027097e-3) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((2.925012565435092e-3) * (((x[:,0])**(2)))) + (((2.9250125654348255e-3) * (((x[:,0])**(2)))) + (((0.31075330607715324) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-3.711535210589964e-2) * (((x[:,1])**(1)))) + (((-3.377781477945633e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((2.605063980837496e-3) * (((x[:,0])**(1)))))))))))) / ((1.0) + (((0.15243617048480998) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-1.7253047288801074e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-2.2390971729534356e-2) * (((x[:,1])**(1))))))))
0.1714127316772176,  (((0.9090724424983158) + (((5.210127961664689e-3) * (((x[:,0])**(1)))) + (((-4.444570886027127e-3) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((2.925012565435325e-3) * (((x[:,0])**(2)))) + (((2.925012565434638e-3) * (((x[:,0])**(2)))) + (((0.3107533060771529) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-3.711535210589924e-2) * (((x[:,1])**(1)))) + ((-3.3777814779456336e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))) / ((1.0) + (((0.15243617048480992) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-1.7253047288801046e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-2.239097172953456e-2) * (((x[:,1])**(1))))))))
0.1714127316772174,  (((0.9090724424983154) + (((2.605063980827417e-3) * (((x[:,0])**(1)))) + (((-4.444570886027097e-3) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((2.925012565435092e-3) * (((x[:,0])**(2)))) + (((2.9250125654348255e-3) * (((x[:,0])**(2)))) + (((0.31075330607715324) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-3.711535210589964e-2) * (((x[:,1])**(1)))) + (((-3.377781477945633e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((2.605063980837496e-3) * (((x[:,0])**(1)))))))))))) / ((1.0) + (((0.15243617048480998) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-1.7253047288801074e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-2.2390971729534356e-2) * (((x[:,1])**(1))))))))
0.17294057254792747,  (((0.9151538909466307) + (((2.2592438756093096e-3) * (((x[:,0])**(1)))) + (((-4.592031080387652e-3) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((2.5590403894047405e-3) * (((x[:,0])**(2)))) + (((2.5590403894014298e-3) * (((x[:,0])**(2)))) + (((0.15313666356837458) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-5.827030822114125e-2) * (((x[:,1])**(1)))) + (((0.15313666356837363) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + ((2.259243875606146e-3) * (((x[:,0])**(1)))))))))))) / ((1.0) + (((0.1501709405069252) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-1.6010479280824635e-4) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-3.1807887882998015e-2) * (((x[:,1])**(1))))))))
0.1714127316772174,  (((0.9090724424983154) + (((2.605063980827417e-3) * (((x[:,0])**(1)))) + (((-4.444570886027097e-3) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((2.925012565435092e-3) * (((x[:,0])**(2)))) + (((2.9250125654348255e-3) * (((x[:,0])**(2)))) + (((0.31075330607715324) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-3.711535210589964e-2) * (((x[:,1])**(1)))) + (((-3.377781477945633e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((2.605063980837496e-3) * (((x[:,0])**(1)))))))))))) / ((1.0) + (((0.15243617048480998) * ((((x[:,1])**(2)) * ((x[:,0])**(2))))) + (((-1.7253047288801074e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-2.2390971729534356e-2) * (((x[:,1])**(1))))))))
