7.511595939837462e-3,  Id((-7111.979221763169) + (((-32751.652696887108) * (Tanh((x5)^(2)))) + (((17.20753604611801) * (Log((x1)^(1)))) + (((32796.22778574874) * (Id((x5)^(2)))) + ((7122.036119079883) * (Cos(((x5)^(2)) * ((x1)^(1)))))))))
8.459786523887288e-3,  Id((10.677911623557549) + (((-25304.02131333537) * (Tanh((x5)^(2)))) + (((13.426063608547267) * (Log((x5)^(1)))) + (((25034.592250105845) * (Id((x5)^(2)))) + ((19.884952078626714) * (Exp(((x5)^(2)) * ((x1)^(-2)))))))))
8.026485380305327e-3,  Id((-5114.92498945232) + (((-62454.247413580284) * (Tanh((x5)^(2)))) + (((101.2528550811806) * (Sin(((x5)^(1)) * ((x2)^(-1))))) + (((62420.77489178763) * (Sin((x5)^(2)))) + ((5113.467478739951) * (Cos(((x5)^(2)) * ((x1)^(1)))))))))
7.177105179995057e-3,  Id((-5963.828379441186) + (((-40623.66963703342) * (Tanh((x5)^(2)))) + (((1633.78229925681) * (Tanh((x5)^(-1)))) + (((40666.72539343009) * (Id((x5)^(2)))) + ((4329.572541802992) * (Cos(((x5)^(2)) * ((x1)^(1)))))))))
8.179389970236164e-3,  Id((-19.338988316554452) + (((719312.115898857) * (Tanh((x5)^(2)))) + (((733024.5928042395) * (Id((x5)^(2)))) + (((-1452396.5932393095) * (Sin((x5)^(2)))) + ((19.60402430500135) * (Exp(((x5)^(2)) * ((x1)^(-2)))))))))
7.390231742763329e-3,  Id((-4460.551872329141) + (((-63769.76885032396) * (Sin((x5)^(2)))) + (((79.86030883058902) * (Tanh((x5)^(1)))) + (((63607.929894524656) * (Id((x5)^(2)))) + ((4452.9598471913405) * (Cos(((x5)^(2)) * ((x1)^(1)))))))))
8.827556274300664e-3,  Id((-2205.497511982769) + (((-82826.29161707246) * (Tanh((x5)^(2)))) + (((2475.4860131168634) * (Tanh((x5)^(-1)))) + (((82909.97175736775) * (Sin((x5)^(2)))) + ((-269.80274676575925) * (Exp(((x5)^(2)) * ((x1)^(2)))))))))
8.767246774377705e-3,  Id((-5220.091774020519) + (((-60977.95463564706) * (Tanh((x5)^(2)))) + (((60993.79363668317) * (Sin((x5)^(2)))) + ((5220.803000141277) * (Cos(((x5)^(2)) * ((x1)^(1))))))))
8.582229700128645e-3,  Id((-5190.251537661956) + (((-29856.67274235887) * (Tanh((x5)^(2)))) + (((29874.79245555725) * (Id((x5)^(2)))) + ((5190.888591604) * (Cos(((x5)^(2)) * ((x1)^(1))))))))
7.777709658412331e-3,  Id((-6792.729477045532) + (((-62175.74731682884) * (Tanh((x5)^(2)))) + (((111.64063630423948) * (Tanh((x5)^(1)))) + (((61906.956571660856) * (Sin((x5)^(2)))) + ((6782.669273618265) * (Cos(((x5)^(2)) * ((x1)^(2)))))))))
